ID,PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,Str100_PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,Str100_PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP-SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP+SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB-FAP+SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP-SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP-SMA+PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP+SMA-PanEpiMask-,Str100+_PDGFRA-PDGFRB+FAP+SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP-SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP-SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP+SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB-FAP+SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP-SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP-SMA+PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP+SMA-PanEpiMask-,Str100+_PDGFRA+PDGFRB+FAP+SMA+PanEpiMask-
89,0.0278046905,0.0049409202,0.0090481597,0.2207778724,0.0978254743,0.0601331182,0.2601663729,0.018985339,0.0039046445,0.0016469734,0.000622348,0.09928150289999997,0.05013349,0.0308186878,0.1139104062,0.0268012036,0.1391341903,0.0962742638,0.071425216,0.0303935541,0.1339603654,0.3217444552,0.0264761752,0.0023534378,0.0110704867,0.0048307668,0.0146623409,0.0065958452,0.0454265763,0.06885112269999999,0.0245537369,0.0007949125999999999,0.0023847377,0.382604183,0.1030709161,0.0664761073,0.0839044622,0.0315308451,0.0015898251,0.0007949125999999999,0.0,0.1863575706,0.0602650807,0.015809698799999997,0.0398630114
90,0.2358429498,0.0208690734,0.0234916373,0.0341483838,0.0418864346,0.0023259882000000003,0.008145620400000001,0.2875607803,0.1157621996,0.0094522407,0.0023259882000000003,0.1152241011,0.08899935,0.0068390002000000005,0.0071262525,0.2352122825,0.0212642723,0.0239090271,0.0349508554,0.042663415,0.0023750139000000003,0.0082908399,0.2926661863,0.1058299154,0.0096349259,0.0023750139000000003,0.1179802683,0.0886413184,0.0069467539,0.0072599121,0.1666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545455,0.6060606061,0.0,0.0,0.0,0.1818181818,0.0,0.0
91,0.2538124895,0.0027352298,0.0101203501,0.010513101,0.0250855636,0.000273523,0.000273523,0.1849632497,0.3037465634,0.0021881838,0.0101203501,0.0673609942,0.1227893733,0.0,0.006017505500000001,0.252136072,0.0031075202000000004,0.0102548167,0.0085773128,0.0252413401,0.0,0.000310752,0.1871184733,0.3044617783,0.0021752641,0.0111870727,0.0663612729,0.1228532845,0.0,0.006215040400000001,0.2876712329,0.0,0.0182648402,0.0365296804,0.0,0.00456621,0.0,0.1415525114,0.3333333333,0.00456621,0.00456621,0.0730593607,0.0867579909,0.0,0.0091324201
92,0.12662588589999998,0.2784394561,0.2116437621,0.0148658678,0.0124980569,0.08462378849999999,0.1181716077,0.0200295128,0.013846713,0.0405187947,0.0198324689,0.0015128593,0.0074000933,0.0231537534,0.0268373797,0.12662588589999998,0.2784394561,0.2116437621,0.0148658678,0.0124980569,0.08462378849999999,0.1181716077,0.0200295128,0.013846713,0.0405187947,0.0198324689,0.0015128593,0.0074000933,0.0231537534,0.0268373797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.5341067718,0.0024034448,0.0198234923,0.0153684818,0.1282799544,0.0027593819,0.025760801,0.053819541100000014,0.1152534689,0.0005252101000000001,0.004321679,0.015212542,0.0690842562,0.0,0.0132809746,0.5862575879,0.0021284911,0.0185402318,0.0148219743,0.1242165603,0.0024154589,0.0224327826,0.0476947508,0.1024774299,0.0,0.0024735567000000003,0.0112357572,0.0565625836,0.0,0.008742834599999999,0.3694331984000001,0.0028195489,0.0227009832,0.0162666281,0.1413389242,0.0041208791,0.0356419896,0.0726576056,0.1538461538,0.0018796992,0.0106275304,0.029496819,0.1114083285,0.0,0.027761712
94,0.1076523258,0.0704368531,0.0011520737,0.1452950184,0.0770670463,0.0287266952,0.000770416,0.3878790246,0.0471456737,0.031890608,0.0,0.063006658,0.026540299500000003,0.0119236969,0.0005136107,0.1009554165,0.0686668177,0.0011600928,0.144262944,0.0802195713,0.035731118900000004,0.0,0.3836040217,0.046587295999999986,0.0311714724,0.0,0.06494957309999999,0.0284737033,0.013095638,0.0011223345,0.046875,0.34375,0.0,0.1278409091,0.0411931818,0.011363636399999998,0.0014204545000000002,0.3418560606,0.0132575758,0.006155303000000001,0.0,0.0487689394,0.0123106061,0.0052083333,0.0
95,0.0146295005,0.0181374126,0.044681748,0.0048364447,0.0084747025,0.0094171637,0.045416401,0.14943844609999998,0.0503591085,0.046980300700000005,0.0821907605,0.1324669443,0.0975268587,0.06883393019999999,0.2266102779,0.0142243802,0.0190640131,0.047291984,0.0044784129,0.0089034986,0.0088957347,0.0484361682,0.1466657146,0.0537369317,0.0485902562,0.0791205366,0.122889578,0.0953087314,0.0707947405,0.231599319,0.0166166917,0.0107946027,0.028760619700000007,0.0057971014,0.007933533199999999,0.012956022,0.0287856072,0.1686156922,0.0325087456,0.0352323838,0.1043478261,0.1857821089,0.1064717641,0.0562218891,0.1991754123
96,0.1174005977,0.0083391432,0.0055855505000000005,0.2501310591,0.29009328170000004,0.1271003237,0.15596170369999998,0.0079540726,0.0047437997,0.0,0.0,0.008143230100000001,0.0112427107,0.0032494555,0.0100550719,0.1088205204,0.0072534754000000016,0.0043196544,0.3010033501,0.3092414526,0.1245394486,0.1098670001,0.0060297963,0.0021598272,0.0,0.0,0.0119158269,0.0049498826,0.0057238765,0.0041758888,0.1369895077,0.0096777415,0.0084512493,0.1726732537,0.2516087958,0.1343773601,0.1980332432,0.0151298584,0.0122680432,0.0,0.0,0.010495403,0.029033224500000007,0.0012264922,0.0200358273
97,0.1951394024,0.134603158,0.13950452619999998,0.0191365262,0.0239328217,0.0506989534,0.0413684949,0.083479675,0.0679616507,0.0606558363,0.0482861492,0.0333510277,0.037942109,0.0329896611,0.0309500084,0.2176700111,0.0102424749,0.0123327759,0.181925864,0.1908444816,0.0243171683,0.05685618730000001,0.1433249721,0.0472408027,0.0016025641,0.0,0.0545568562,0.036022854,0.0027173913,0.0203455964,0.32661450579999995,0.0654703254,0.1285545672,0.0105986505,0.0198055439,0.0199652661,0.0320546565,0.0801880072,0.1080928878,0.0309635969,0.0507923867,0.0424958345,0.0394371182,0.0211455601,0.0238210932
98,0.1417812585,0.0669283308,0.0800282306,0.082514343,0.1307676896,0.14092068119999998,0.1407294418,0.0382679173,0.0069638466,0.005726254399999999,0.005323741,0.0204271014,0.0334313815,0.0466360076,0.0595537747,0.0571185216,0.0049297956,0.0019357836,0.0994132425,0.2467192053,0.0337715374,0.0628283663,0.0480590543,0.0213739188,0.0014367816,0.0004789272,0.1513582031,0.2096869479,0.0161860188,0.0447036961,0.1714841057,0.0371473837,0.1023617773,0.0248690754,0.0770936936,0.06426088099999999,0.1895289648,0.053531664000000014,0.0095923367,0.006181695500000001,0.0043201455,0.0481171794,0.0100896302,0.0911895436,0.1102319236
99,0.0989060829,0.0593190163,0.15310579859999998,0.0258400589,0.0285495006,0.0382039849,0.2498492825,0.040870596,0.0220610093,0.0180300694,0.0305650863,0.052212375,0.0330985752,0.055573305199999985,0.0938152588,0.1033664409,0.0629484461,0.1609927587,0.0287440361,0.0334473048,0.0411202561,0.2705445511,0.0400470684,0.0224830714,0.0171135632,0.0294216339,0.0363014583,0.0187601778,0.0487799021,0.08592933119999999,0.0765793011,0.0371303763,0.1362567204,0.0105846774,0.0053763441,0.0190188172,0.1644489247,0.044657258099999986,0.0150537634,0.0272849462,0.035887096800000004,0.115625,0.0838709677,0.1102150538,0.1180107527
100,0.06418213,0.0054234489,0.0043435783,0.0344819277,0.0758121324,0.0112249093,0.0390731544,0.1025284029,0.0702473024,0.0039655669,0.007893034,0.1840155455,0.2804236858,0.0339384399,0.08244674169999999,0.0647958198,0.005593334100000001,0.0042922952,0.0350671319,0.075560775,0.010414257,0.0397537663,0.1022382984,0.0711452979,0.0033855955,0.0079353611,0.181717672,0.2818362991,0.0320673493,0.0841967473,0.0521935484,0.0,0.004,0.016,0.0680645161,0.0321935484,0.0200645161,0.1327096774,0.0521935484,0.0201290323,0.0080645161,0.2329677419,0.2366451613,0.0804516129,0.0443225806
101,0.040527444700000005,0.0,0.0,0.014799551,0.1338311566,0.0004078303,0.0006117455000000001,0.0716406069,0.0354434777,0.0004873294,0.0004873294,0.1255473512,0.5758083468,0.0,0.0004078303,0.0381724344,0.0,0.0,0.014923815900000003,0.1280515382,0.0,0.0002361833,0.0729966657,0.0369297801,0.0005065856,0.0005065856,0.1218207984,0.5853832463,0.0,0.0004723666,0.0462686567,0.0,0.0,0.005970149300000001,0.17537313429999998,0.0029850746,0.0029850746,0.0429104478,0.0214552239,0.0,0.0,0.1947761194,0.5072761194,0.0,0.0
102,0.18372293260000006,0.0001634521,0.0001634521,0.0387289412,0.4051729139,0.0004903562999999999,0.005796334100000001,0.087949666,0.0519575117,0.0,0.0,0.0327198891,0.1912233124,0.0003269042,0.0015843344,0.1773333154,0.0,0.0001831502,0.0391183684,0.4164922593,0.0005494505,0.0062688026,0.0852562982,0.0484814451,0.0,0.0,0.0325801086,0.1918427554,0.0003663004,0.001527746,0.3938852137,0.0015197568,0.0,0.0446093331,0.2614875738,0.0,0.0015197568,0.0998569641,0.056231003,0.0,0.0,0.0121580547,0.1272125872,0.0,0.0015197568
103,0.0681026049,0.0122567793,0.0228384493,0.0417103815,0.1970329165,0.015364018500000003,0.0672441315,0.112554952,0.039464834,0.0054179567000000005,0.0045168412,0.1353531729,0.2259804458,0.0182057504,0.033956765800000004,0.0677446122,0.0129131571,0.0236497485,0.0430976755,0.2037804042,0.0157591467,0.0707985975,0.1153782698,0.0377025807,0.0057096248,0.0047565502,0.1327649883,0.2113306695,0.0188843756,0.0357295994,0.0739393939,0.0,0.0075757576,0.013333333300000002,0.0512121212,0.0075757576,0.0,0.0533333333,0.073030303,0.0,0.0,0.196969697,0.5163636364,0.006666666700000001,0.0
104,0.0501045873,0.2375468387,0.01762966,0.3986850151,0.1001320642,0.023000955,0.0618573572,0.0212008143,0.0026527325,0.001476378,0.0,0.0468070233,0.0230349643,0.0067397521,0.0091318581,0.0514828992,0.2404133931,0.0178040174,0.3840677633,0.1061473196,0.0233442398,0.0651811878,0.021850774,0.0027391368,0.0014940239000000002,0.0,0.0459430489,0.0239062428,0.0058516401,0.0097743133,0.0,0.0,0.0020325203,0.656504065,0.0081300813,0.0,0.0,0.0,0.0,0.0,0.0,0.2083333333,0.0416666667,0.0833333333,0.0
105,0.08115625559999999,0.0047370914,0.0046870606,0.1322750452,0.0930255828,0.0168850711,0.0264276504,0.1234715281,0.1014674851,0.0047370914,0.0007105636999999999,0.1647608529,0.19727199260000006,0.0175272383,0.0308594908,0.0960838024,0.0084480601,0.0076873787,0.1088317732,0.06895970259999999,0.0255221722,0.0454123043,0.13568607470000002,0.088034819,0.0090738423,0.0006257822,0.1442746547,0.17826549649999998,0.0312891114,0.0518050257,0.0150533537,0.0024771341,0.0003810976,0.1168064024,0.0754573171,0.0091463415,0.0099085366,0.1186356707,0.2290015244,0.0020960366,0.0007621950999999999,0.1375762195,0.2579268293,0.0091463415,0.015625
107,0.4208665836,0.0061586694,0.0072176015,0.0014179535999999998,0.0063291139,0.0,0.0014605648000000002,0.273706752,0.182362978,0.0014179535999999998,0.0014605648000000002,0.0643736435,0.033227621400000004,0.0,0.0,0.4202615085,0.0067388069,0.0076066916000000016,0.0015600756,0.0064805583,0.0,0.0014955135,0.2885176742,0.17458452670000002,0.0015600756,0.0014955135,0.0613774388,0.0283216169,0.0,0.0,0.3503787879,0.0,0.0,0.0,0.0,0.0,0.0,0.1856060606,0.2727272727,0.0,0.0,0.0833333333,0.1079545455,0.0,0.0
108,0.3586502371,0.0098148153,0.0548531563,0.0375957245,0.1854761435,0.008596306,0.047041477000000005,0.0161128376,0.035574269900000004,0.000995355,0.00398142,0.0706249856,0.14813957,0.0073476927,0.0151960094,0.3872103387,0.0099450386,0.0554887106,0.030459001800000007,0.177681224,0.0083630422,0.0487745098,0.0157234106,0.038480392200000005,0.0010026738,0.0040106952,0.052124183,0.1492127154,0.006112596600000001,0.0154114676,0.0990437158,0.0,0.0,0.0883879781,0.2456284153,0.0424863388,0.0424863388,0.0040983607,0.0057377049,0.0,0.0,0.15150273220000002,0.1882513661,0.0474043716,0.0849726776
109,0.2870181593,0.0078026456999999985,0.0194630563,0.1241703986,0.1259628415,0.012806648899999998,0.0397868745,0.0492442572,0.0210679366,0.0004003203,0.0007333206,0.1934013411,0.1014777856,0.0054698437,0.01119457,0.2970057161,0.0092622626,0.023455398,0.1065015853,0.1230931367,0.0146842939,0.0496203559,0.047310612800000006,0.0238951238,0.0005310674,0.000987897,0.17392119190000002,0.1088256422,0.0062243337,0.0146813826,0.2569954655,0.0032700106,0.008545574399999999,0.1766914364,0.1328429316,0.0067387787,0.0126285931,0.0540370748,0.0128453287,0.0,0.0,0.2497153473,0.0808114101,0.0032520325,0.0016260163
110,0.0367189428,0.0,0.0,0.0045710482,0.0036082754,0.0,0.0,0.3239025749,0.1952068518,0.0,0.0008818342,0.28882560960000003,0.1448811731,0.0006418484999999999,0.0007618414,0.03669148,0.0,0.0,0.0045699541,0.0036065629,0.0,0.0,0.3242650075,0.1951125937,0.0,0.0008810573,0.2886019936,0.14486743119999998,0.0006422608,0.0007616589999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
111,0.1037028978,0.0537518587,0.0510553803,0.0093052987,0.1665061836,0.0087966489,0.1102074493,0.0366463569,0.1236581076,0.018809161100000003,0.0415061836,0.0026302905,0.17816614079999998,0.0013482392,0.0939098031,0.1053961999,0.0548860582,0.0521215176,0.0095995235,0.1596865836,0.009003849,0.1103219697,0.0370921921,0.1243203201,0.0193135997,0.0413688294,0.0027263563,0.1792140152,0.0013822703,0.0935667155,0.013888888899999998,0.0,0.0,0.0,0.2777777778,0.0,0.0833333333,0.013888888899999998,0.3333333333,0.0,0.1666666667,0.0,0.0694444444,0.0,0.0416666667
112,0.302674229,0.0137787805,0.0273241244,0.0648056001,0.2330723864,0.048837235,0.2277044503,0.0036056659,0.0135211468,0.0008531227,0.000804829,0.0056579999,0.030833102400000006,0.0032595774,0.0232677502,0.080078649,0.0053878755,0.0004061738,0.1343564779,0.266961588,0.0556387168,0.0762059851,0.1527576102,0.015351278700000004,0.002084677,0.0004599816,0.06615589150000001,0.0987626458,0.0199215752,0.0254708739,0.4097368216,0.0039142828,0.0054783894,0.0884965298,0.3207462728,0.0224018388,0.0812153441,0.0021516506,0.0127945753,0.0,0.0004882813,0.0040135456,0.0455335176,0.0,0.0030289503000000004
113,0.334554625,0.0,0.0,0.2154073087,0.25599543210000003,0.0,0.0101351351,0.0380186525,0.0033783784,0.0,0.0,0.065616673,0.07689379519999999,0.0,0.0,0.3428571429,0.0,0.0,0.2178571429,0.2464285714,0.0,0.0107142857,0.0321428571,0.0035714286,0.0,0.0,0.0678571429,0.0785714286,0.0,0.0,0.0625,0.0,0.0,0.125,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.3902092269,0.1900174734,0.1592450133,0.0074693081,0.0373465405,0.0018891688,0.0570517621,0.0500737513,0.0448430799,0.00855402,0.024761159100000003,0.0024315247,0.008282842,0.0009009009,0.016924229,0.1208469368,0.0055432373,0.016714824399999998,0.0947107914,0.207895403,0.0208155106,0.2141937427,0.0110864745,0.0165227753,0.0016629712,0.0022456658,0.0424625068,0.099051539,0.0202611869,0.1259864343,0.30666666670000003,0.1511111111,0.14888888890000002,0.02,0.0111111111,0.0,0.0422222222,0.0844444444,0.0711111111,0.0222222222,0.0777777778,0.0,0.0,0.0,0.06444444440000001
117,0.0525591222,0.14996437,0.3362241155,0.0002793276,0.0015166282,0.0091036694,0.0681500738,0.0054763114,0.023290526800000003,0.0715787479,0.17315349,0.0021972238,0.0047544189,0.0182271843,0.0835247903,0.0290549027,0.1823068987,0.2886419365,0.0005644269,0.0009890554,0.0127852038,0.08784351539999999,0.0042410514,0.0145405341,0.0946943871,0.1623695464,0.0022577076,0.0023354565,0.0256062917,0.0917690859,0.0747676851,0.1158153379,0.3939035328,0.0,0.0019919589,0.0048419282,0.0489711585,0.0072045887,0.0304874758,0.0480032868,0.1802852925,0.0024834437,0.0072951761,0.0106777479,0.07327138700000001
118,0.1672998577,0.0002714441,0.0003619254,0.015065102,0.0212771856,0.0,0.0,0.2377712004,0.16857505760000002,0.0002877589,0.0001809627,0.2009388963,0.1878719705,0.0,9.86387847701715e-05,0.18068724170000006,0.0002781641,0.0004172462,0.0171014411,0.0200279846,0.0,0.0,0.2503281919,0.16352894310000002,0.0003809785,0.0002781641,0.1993364501,0.1675142463,0.0,0.0001209482,0.1401635507,0.0002589332,0.0002589332,0.0099497222,0.0253055384,0.0,0.0,0.17770969309999998,0.1913789892,0.0,0.0,0.1975549743,0.2574196658,0.0,0.0
119,0.2014213093,0.0569561158,0.1240100979,0.0303800533,0.0952553861,0.0988864682,0.2273749006,0.0689041049,0.0274406059,0.0011757789999999998,0.0032333921000000003,0.006466784200000001,0.0185185185,0.0047031158,0.0352733686,0.1504926387,0.0084305091,0.0375672954,0.1085298633,0.0502933464,0.0401043758,0.1947694866,0.0442539407,0.1600361664,0.0110982951,0.0289777836,0.0431348585,0.0298913751,0.019761693700000003,0.07265837160000001,0.3112582781,0.0033112583,0.0430463576,0.0165562914,0.1490066225,0.0033112583,0.1490066225,0.08609271519999999,0.0695364238,0.0033112583,0.0132450331,0.0099337748,0.0695364238,0.0,0.0728476821
120,0.119514242,0.0496367511,0.07641761700000001,0.0272683517,0.072452321,0.026849155,0.2087307268,0.0557284725,0.03961141,0.0141502526,0.0237843708,0.0385804907,0.0602067598,0.0322974774,0.1547716016,0.1193699138,0.0492896658,0.0776837466,0.0278409938,0.0733327676,0.0270487574,0.2127788149,0.054621458,0.0380894951,0.0137926719,0.0235988751,0.03806228,0.0598336753,0.0304189232,0.1542379615,0.127016129,0.0640120968,0.015625,0.0,0.03125,0.0161290323,0.015625,0.1108870968,0.111391129,0.0317540323,0.0317540323,0.0635080645,0.0791330645,0.1265120968,0.17540322579999998
123,0.17261011010000002,0.0013073736,0.0003063725,0.008599592199999999,0.031128555,0.0003063725,0.0024509804,0.4572817303,0.2033117677,0.0024206191,0.0006127451,0.03588791,0.07495179,0.0046471103,0.0041769711,0.17652858300000002,0.0013435692,0.0003324468,0.0090311915,0.0318244708,0.0003324468,0.0026595745,0.4551210254,0.2004328195,0.0025140239,0.0006648936,0.0370118511,0.0728532474,0.004854933499999999,0.0044949229,0.161627907,0.0,0.0,0.0,0.061627907,0.0,0.0,0.3709302326,0.3050387597,0.0,0.0,0.015503876000000003,0.0852713178,0.0,0.0
124,0.0496833168,0.0016052729,0.0010335917,0.0687707641,0.1037389987,0.0130456956,0.0267888714,0.096575256,0.0395669406,0.0017150434,0.0017150434,0.2813224923,0.2194638729,0.0537336558,0.0412411844,0.0460298282,0.0020889444,0.0010467551,0.0750330655,0.1278110516,0.0156693657,0.033744634100000004,0.0934454774,0.0275234583,0.0013865419,0.0013911077,0.28214230100000004,0.1855957276,0.0597282378,0.0473635037,0.0586481113,0.0,0.0009940358,0.0422258118,0.0253410095,0.0039761431,0.0019880716,0.0814695162,0.074048763,0.004466258,0.006944444399999999,0.2472249834,0.438280042,0.0099265518,0.004466258
127,0.0280828129,0.15375652369999998,0.2549861433,0.0091569282,0.0096387582,0.1002286744,0.3140776366,0.0050295428,0.002839668,0.016455232099999998,0.0273715172,0.0030076311,0.0009857194,0.0156650501,0.0587181619,0.0179458337,0.1774855066,0.2069207695,0.0121484814,0.0125753512,0.1292348072,0.3047864209,0.0070426293,0.0019685039,0.0191593839,0.027383836600000003,0.004379741,0.0013887687,0.0189776759,0.0586022901,0.0488208121,0.0964774531,0.3633028704,0.0010940919,0.0019607843,0.0273379957,0.3545830294,0.0006535948,0.0045751634,0.0102444187,0.0283462765,0.0,0.0,0.0063228501,0.0562806596
128,0.2804533988,0.0571016843,0.0945460807,0.0652978253,0.1031859261,0.064582818,0.2085930805,0.050281214000000005,0.015498627,0.0045257423,0.004331062100000001,0.0171104126,0.0104877458,0.0122942116,0.0117101709,0.2762004534,0.0567823301,0.0950524007,0.0647664266,0.1045953439,0.0647991924,0.2155084386,0.0461433017,0.0158279281,0.0038811829,0.0044943084,0.017279276,0.010384532,0.0122272747,0.0120576105,0.2179487179,0.0288461538,0.5320512821,0.0352564103,0.0352564103,0.0192307692,0.016025641,0.0801282051,0.0032051282,0.0096153846,0.0,0.0064102564,0.0064102564,0.0064102564,0.0032051282
129,0.0268827204,0.1396091094,0.0908593791,0.07266704360000001,0.0388410671,0.1349864718,0.2979046854,0.0295747124,0.0019343655,0.0104685132,0.0053195051,0.0211385229,0.008989839599999999,0.0534920257,0.0673320388,0.1859101039,0.0583119595,0.1228538592,0.0330348008,0.093386032,0.1114101109,0.2392114816,0.0660205469,0.0237424491,0.0010721944,0.002501787,0.0067905647,0.0150107219,0.0057183703,0.035025017900000004,0.0344993747,0.1402376223,0.06784374309999999,0.0512506437,0.1026226734,0.1501802398,0.2540314868,0.0274810564,0.0,0.0040609137,0.0092768337,0.0304568528,0.0111675127,0.0614912087,0.0553998382
130,0.4651010708,0.0326402339,0.1181840275,0.0282332272,0.1611669524,0.0138258124,0.0764839674,0.0156902795,0.0457712772,0.0014025245000000002,0.0102397278,0.0020240136,0.0224635826,0.0,0.006773303100000001,0.4683878992,0.0322420157,0.1180829722,0.0296320815,0.1626484513,0.0145542449,0.073595731,0.0156014283,0.0443468143,0.0014925373,0.0099281817,0.0020903547,0.0211262237,0.0,0.006271064,0.4079457364,0.0348837209,0.1831395349,0.0,0.0930232558,0.0,0.1046511628,0.011627907,0.1065891473,0.0,0.011627907,0.0,0.0348837209,0.0,0.011627907
131,0.0123263769,0.0088855873,0.0039638664,0.0925020539,0.1183727608,0.2713415336,0.2629761439,0.004899646,0.000501002,0.0014588564,0.000501002,0.0101899201,0.06402844,0.0347764495,0.1132763612,0.3949656145,0.1923596242,0.1596997254,0.006951406899999999,0.0388064589,0.0020026702,0.0580497267,0.0480250397,0.0436556919,0.0076630476,0.0213781898,0.0025543492,0.008722321600000001,0.0009433962,0.0142227372,0.0121359223,0.0072815534,0.0024271845,0.0743059104,0.11871912789999997,0.3728070175,0.1405637881,0.0,0.0,0.0,0.0,0.0263157895,0.1076903424,0.0345341509,0.1032192131
132,0.1397654455,0.0262480141,0.0668759248,0.0130928468,0.0189362544,0.0064668862,0.0262532643,0.2470847737,0.1134932941,0.0324582541,0.0642903021,0.076732601,0.0699123148,0.0274651748,0.0709246494,0.1251944949,0.0265240454,0.0702015386,0.0110251011,0.0192935192,0.0065858488,0.0265273079,0.25107198070000003,0.1088080264,0.0352403037,0.069321585,0.0792422896,0.0665632707,0.0287528735,0.07564781450000001,0.2133179369,0.0319284065,0.0702078522,0.0190531178,0.0164164742,0.0089107005,0.06583910700000001,0.1492301771,0.1492301771,0.005773672099999999,0.0520592764,0.053040800599999986,0.0899153195,0.0301963048,0.0448806774
133,0.1273277735,0.0272592352,0.063343867,0.0630107673,0.1376268307,0.05896561230000001,0.2820761002,0.0430291488,0.0141802784,0.0052833789,0.0048011692,0.0284172361,0.0355579506,0.0360253365,0.0730953153,0.2267260925,0.0208262393,0.0429041945,0.0470396029,0.1702090425,0.0672954512,0.3332675836,0.0046538917,0.0140465069,0.0014596431,0.0010259918,0.006797529300000001,0.0204103849,0.005588229399999999,0.0377496165,0.2112375533,0.0108108108,0.0317211949,0.0722617354,0.14651493599999998,0.0506401138,0.2153627312,0.0189189189,0.0027027027,0.0027027027,0.0,0.0486486486,0.0641536273,0.0459459459,0.0783783784
134,0.35329058909999994,0.028538661,0.1237762616,0.0032910046000000004,0.0295754105,0.0036234293,0.0245142444,0.1312516621,0.131721212,0.0212232398,0.0625851838,0.008819643,0.0351788445,0.006397097900000001,0.0362135164,0.3590948053,0.0311120964,0.1113352546,0.0043877928,0.0354998892,0.0041801522,0.0266844011,0.1240161088,0.1382923225,0.019537427,0.0531234759,0.0092233799,0.034194192000000005,0.007542304,0.0417763984,0.345664535,0.0215269373,0.1637132177,0.0,0.0150298269,0.0019174443,0.0212100488,0.1449809867,0.1101053431,0.0238131897,0.0840649818,0.0080385852,0.0341451887,0.0027213028000000004,0.0230684121
135,0.0269132577,0.3093231555,0.062629678,0.006854256899999999,0.0602517141,0.0918504572,0.0958912882,0.0513033975,0.0269153923,0.1451091643,0.0425023694,0.0036800806,0.0261938916,0.0248939095,0.0256879872,0.0266517304,0.3219515683,0.0575650682,0.0072933549,0.0558680522,0.0903851654,0.0860329869,0.0563638097,0.0271760892,0.14761655070000002,0.0423920297,0.0037515492,0.0255553437,0.0252407284,0.0261559729,0.0394736842,0.1842105263,0.1578947368,0.0065789474,0.0986842105,0.1578947368,0.2960526316,0.0,0.0,0.0263157895,0.0,0.0,0.0131578947,0.0131578947,0.0065789474
